"DATE","GEOGRAPHY_CODE","GENDER_NAME","AGE_NAME","MEASURE_NAME","OBS_VALUE","OBS_STATUS","OBS_CONF"
"2023-04","E08000021","Total","Aged 25-49","Claimant count",5910,"A","F"
"2023-04","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-04","E08000021","Total","Aged 50+","Claimant count",2020,"A","F"
"2023-04","E08000021","Total","Aged 50+","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-05","E08000021","Total","All categories: Age 16+","Claimant count",8925,"A","F"
"2023-05","E08000021","Total","All categories: Age 16+","Claimants as a proportion of residents aged 16-64",4.4,"A","F"
"2023-05","E08000021","Total","Age unknown (clerical claims)","Claimant count",0,"A","F"
"2023-05","E08000021","Total","Age unknown (clerical claims)","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-05","E08000021","Total","Aged 16-24","Claimant count",1520,"A","F"
"2023-05","E08000021","Total","Aged 16-24","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-05","E08000021","Total","Aged 25-49","Claimant count",5505,"A","F"
"2023-05","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-05","E08000021","Total","Aged 50+","Claimant count",1900,"A","F"
"2023-05","E08000021","Total","Aged 50+","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-06","E08000021","Total","All categories: Age 16+","Claimant count",8915,"A","F"
"2023-06","E08000021","Total","All categories: Age 16+","Claimants as a proportion of residents aged 16-64",4.4,"A","F"
"2023-06","E08000021","Total","Age unknown (clerical claims)","Claimant count",0,"A","F"
"2023-06","E08000021","Total","Age unknown (clerical claims)","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-06","E08000021","Total","Aged 16-24","Claimant count",1525,"A","F"
"2023-06","E08000021","Total","Aged 16-24","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-06","E08000021","Total","Aged 25-49","Claimant count",5490,"A","F"
"2023-06","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-06","E08000021","Total","Aged 50+","Claimant count",1900,"A","F"
"2023-06","E08000021","Total","Aged 50+","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-07","E08000021","Total","All categories: Age 16+","Claimant count",8905,"A","F"
"2023-07","E08000021","Total","All categories: Age 16+","Claimants as a proportion of residents aged 16-64",4.4,"A","F"
"2023-07","E08000021","Total","Age unknown (clerical claims)","Claimant count",0,"A","F"
"2023-07","E08000021","Total","Age unknown (clerical claims)","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-07","E08000021","Total","Aged 16-24","Claimant count",1555,"A","F"
"2023-07","E08000021","Total","Aged 16-24","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-07","E08000021","Total","Aged 25-49","Claimant count",5485,"A","F"
"2023-07","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-07","E08000021","Total","Aged 50+","Claimant count",1865,"A","F"
"2023-07","E08000021","Total","Aged 50+","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-08","E08000021","Total","All categories: Age 16+","Claimant count",8735,"A","F"
"2023-08","E08000021","Total","All categories: Age 16+","Claimants as a proportion of residents aged 16-64",4.3,"A","F"
"2023-08","E08000021","Total","Age unknown (clerical claims)","Claimant count",0,"A","F"
"2023-08","E08000021","Total","Age unknown (clerical claims)","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-08","E08000021","Total","Aged 16-24","Claimant count",1535,"A","F"
"2023-08","E08000021","Total","Aged 16-24","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-08","E08000021","Total","Aged 25-49","Claimant count",5390,"A","F"
"2023-08","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-08","E08000021","Total","Aged 50+","Claimant count",1810,"A","F"
"2023-08","E08000021","Total","Aged 50+","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-09","E08000021","Total","All categories: Age 16+","Claimant count",8625,"A","F"
"2023-09","E08000021","Total","All categories: Age 16+","Claimants as a proportion of residents aged 16-64",4.3,"A","F"
"2023-09","E08000021","Total","Age unknown (clerical claims)","Claimant count",0,"A","F"
"2023-09","E08000021","Total","Age unknown (clerical claims)","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-09","E08000021","Total","Aged 16-24","Claimant count",1540,"A","F"
"2023-09","E08000021","Total","Aged 16-24","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-09","E08000021","Total","Aged 25-49","Claimant count",5330,"A","F"
"2023-09","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-09","E08000021","Total","Aged 50+","Claimant count",1760,"A","F"
"2023-09","E08000021","Total","Aged 50+","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-10","E08000021","Total","All categories: Age 16+","Claimant count",8490,"A","F"
"2023-10","E08000021","Total","All categories: Age 16+","Claimants as a proportion of residents aged 16-64",4.2,"A","F"
"2023-10","E08000021","Total","Age unknown (clerical claims)","Claimant count",0,"A","F"
"2023-10","E08000021","Total","Age unknown (clerical claims)","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-10","E08000021","Total","Aged 16-24","Claimant count",1580,"A","F"
"2023-10","E08000021","Total","Aged 16-24","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-10","E08000021","Total","Aged 25-49","Claimant count",5220,"A","F"
"2023-10","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-10","E08000021","Total","Aged 50+","Claimant count",1690,"A","F"
"2023-10","E08000021","Total","Aged 50+","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-11","E08000021","Total","All categories: Age 16+","Claimant count",8540,"A","F"
"2023-11","E08000021","Total","All categories: Age 16+","Claimants as a proportion of residents aged 16-64",4.2,"A","F"
"2023-11","E08000021","Total","Age unknown (clerical claims)","Claimant count",0,"A","F"
"2023-11","E08000021","Total","Age unknown (clerical claims)","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-11","E08000021","Total","Aged 16-24","Claimant count",1550,"A","F"
"2023-11","E08000021","Total","Aged 16-24","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-11","E08000021","Total","Aged 25-49","Claimant count",5275,"A","F"
"2023-11","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-11","E08000021","Total","Aged 50+","Claimant count",1715,"A","F"
"2023-11","E08000021","Total","Aged 50+","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-12","E08000021","Total","All categories: Age 16+","Claimant count",8350,"A","F"
"2023-12","E08000021","Total","All categories: Age 16+","Claimants as a proportion of residents aged 16-64",4.1,"A","F"
"2023-12","E08000021","Total","Age unknown (clerical claims)","Claimant count",0,"A","F"
"2023-12","E08000021","Total","Age unknown (clerical claims)","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-12","E08000021","Total","Aged 16-24","Claimant count",1500,"A","F"
"2023-12","E08000021","Total","Aged 16-24","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-12","E08000021","Total","Aged 25-49","Claimant count",5175,"A","F"
"2023-12","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2023-12","E08000021","Total","Aged 50+","Claimant count",1675,"A","F"
"2023-12","E08000021","Total","Aged 50+","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-01","E08000021","Total","All categories: Age 16+","Claimant count",8365,"A","F"
"2024-01","E08000021","Total","All categories: Age 16+","Claimants as a proportion of residents aged 16-64",4.1,"A","F"
"2024-01","E08000021","Total","Age unknown (clerical claims)","Claimant count",0,"A","F"
"2024-01","E08000021","Total","Age unknown (clerical claims)","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-01","E08000021","Total","Aged 16-24","Claimant count",1500,"A","F"
"2024-01","E08000021","Total","Aged 16-24","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-01","E08000021","Total","Aged 25-49","Claimant count",5180,"A","F"
"2024-01","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-01","E08000021","Total","Aged 50+","Claimant count",1685,"A","F"
"2024-01","E08000021","Total","Aged 50+","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-02","E08000021","Total","All categories: Age 16+","Claimant count",8440,"A","F"
"2024-02","E08000021","Total","All categories: Age 16+","Claimants as a proportion of residents aged 16-64",4.2,"A","F"
"2024-02","E08000021","Total","Age unknown (clerical claims)","Claimant count",0,"A","F"
"2024-02","E08000021","Total","Age unknown (clerical claims)","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-02","E08000021","Total","Aged 16-24","Claimant count",1535,"A","F"
"2024-02","E08000021","Total","Aged 16-24","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-02","E08000021","Total","Aged 25-49","Claimant count",5205,"A","F"
"2024-02","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-02","E08000021","Total","Aged 50+","Claimant count",1700,"A","F"
"2024-02","E08000021","Total","Aged 50+","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-03","E08000021","Total","All categories: Age 16+","Claimant count",8460,"A","F"
"2024-03","E08000021","Total","All categories: Age 16+","Claimants as a proportion of residents aged 16-64",4.2,"A","F"
"2024-03","E08000021","Total","Age unknown (clerical claims)","Claimant count",0,"A","F"
"2024-03","E08000021","Total","Age unknown (clerical claims)","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-03","E08000021","Total","Aged 16-24","Claimant count",1515,"A","F"
"2024-03","E08000021","Total","Aged 16-24","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-03","E08000021","Total","Aged 25-49","Claimant count",5225,"A","F"
"2024-03","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-03","E08000021","Total","Aged 50+","Claimant count",1715,"A","F"
"2024-03","E08000021","Total","Aged 50+","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-04","E08000021","Total","All categories: Age 16+","Claimant count",8470,"A","F"
"2024-04","E08000021","Total","All categories: Age 16+","Claimants as a proportion of residents aged 16-64",4.2,"A","F"
"2024-04","E08000021","Total","Age unknown (clerical claims)","Claimant count",0,"A","F"
"2024-04","E08000021","Total","Age unknown (clerical claims)","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-04","E08000021","Total","Aged 16-24","Claimant count",1500,"A","F"
"2024-04","E08000021","Total","Aged 16-24","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-04","E08000021","Total","Aged 25-49","Claimant count",5260,"A","F"
"2024-04","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-04","E08000021","Total","Aged 50+","Claimant count",1710,"A","F"
"2024-04","E08000021","Total","Aged 50+","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-05","E08000021","Total","All categories: Age 16+","Claimant count",8685,"A","F"
"2024-05","E08000021","Total","All categories: Age 16+","Claimants as a proportion of residents aged 16-64",4.3,"A","F"
"2024-05","E08000021","Total","Age unknown (clerical claims)","Claimant count",0,"A","F"
"2024-05","E08000021","Total","Age unknown (clerical claims)","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-05","E08000021","Total","Aged 16-24","Claimant count",1475,"A","F"
"2024-05","E08000021","Total","Aged 16-24","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-05","E08000021","Total","Aged 25-49","Claimant count",5380,"A","F"
"2024-05","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-05","E08000021","Total","Aged 50+","Claimant count",1830,"A","F"
"2024-05","E08000021","Total","Aged 50+","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-06","E08000021","Total","All categories: Age 16+","Claimant count",8830,"A","F"
"2024-06","E08000021","Total","All categories: Age 16+","Claimants as a proportion of residents aged 16-64",4.4,"A","F"
"2024-06","E08000021","Total","Age unknown (clerical claims)","Claimant count",0,"A","F"
"2024-06","E08000021","Total","Age unknown (clerical claims)","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-06","E08000021","Total","Aged 16-24","Claimant count",1465,"A","F"
"2024-06","E08000021","Total","Aged 16-24","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-06","E08000021","Total","Aged 25-49","Claimant count",5495,"A","F"
"2024-06","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-06","E08000021","Total","Aged 50+","Claimant count",1870,"A","F"
"2024-06","E08000021","Total","Aged 50+","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-07","E08000021","Total","All categories: Age 16+","Claimant count",9810,"A","F"
"2024-07","E08000021","Total","All categories: Age 16+","Claimants as a proportion of residents aged 16-64",4.9,"A","F"
"2024-07","E08000021","Total","Age unknown (clerical claims)","Claimant count",0,"A","F"
"2024-07","E08000021","Total","Age unknown (clerical claims)","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-07","E08000021","Total","Aged 16-24","Claimant count",1540,"A","F"
"2024-07","E08000021","Total","Aged 16-24","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-07","E08000021","Total","Aged 25-49","Claimant count",6195,"A","F"
"2024-07","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-07","E08000021","Total","Aged 50+","Claimant count",2070,"A","F"
"2024-07","E08000021","Total","Aged 50+","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-08","E08000021","Total","All categories: Age 16+","Claimant count",9735,"A","F"
"2024-08","E08000021","Total","All categories: Age 16+","Claimants as a proportion of residents aged 16-64",4.8,"A","F"
"2024-08","E08000021","Total","Age unknown (clerical claims)","Claimant count",0,"A","F"
"2024-08","E08000021","Total","Age unknown (clerical claims)","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-08","E08000021","Total","Aged 16-24","Claimant count",1560,"A","F"
"2024-08","E08000021","Total","Aged 16-24","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-08","E08000021","Total","Aged 25-49","Claimant count",6165,"A","F"
"2024-08","E08000021","Total","Aged 25-49","Claimants as a proportion of residents aged 16-64",,"Q","F"
"2024-08","E08000021","Total","Aged 50+","Claimant count",2010,"A","F"
